file_id,dataset_id,mip_era,activity_drs,institution_id,source_id,experiment_id,member_id,table_id,frequency,grid_label,version,nominal_resolution,variable_id,variable_long_name,variable_units,datetime_start,datetime_end,file_size,data_node,file_url,dataset_pid,tracking_id
CMIP6.ScenarioMIP.CCCma.CanESM5.ssp370.r10i1p1f1.Omon.chl.gn.v20190429.chl_Omon_CanESM5_ssp370_r10i1p1f1_gn_205101-206012.nc|crd-esgf-drc.ec.gc.ca,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp370.r10i1p1f1.Omon.chl.gn.v20190429|crd-esgf-drc.ec.gc.ca,CMIP6,ScenarioMIP,CCCma,CanESM5,ssp370,r10i1p1f1,Omon,mon,gn,20190429,100 km,chl,Mass Concentration of Total Phytoplankton expressed as Chlorophyll in Sea Water,kg m-3,2051-01-01T00:00:00Z,2060-12-01T00:00:00Z,991056098,crd-esgf-drc.ec.gc.ca,http://crd-esgf-drc.ec.gc.ca/thredds/fileServer/esgD_dataroot/AR6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp370/r10i1p1f1/Omon/chl/gn/v20190429/chl_Omon_CanESM5_ssp370_r10i1p1f1_gn_205101-206012.nc,hdl:21.14100/7f810c81-cd92-3f48-89f2-80f7e90d2b1b,hdl:21.14100/02c74cfc-f668-45d0-8cc8-6c5d4fbf8970
CMIP6.ScenarioMIP.CCCma.CanESM5.ssp126.r7i1p1f1.Omon.chl.gn.v20190429.chl_Omon_CanESM5_ssp126_r7i1p1f1_gn_204101-205012.nc|crd-esgf-drc.ec.gc.ca,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp126.r7i1p1f1.Omon.chl.gn.v20190429|crd-esgf-drc.ec.gc.ca,CMIP6,ScenarioMIP,CCCma,CanESM5,ssp126,r7i1p1f1,Omon,mon,gn,20190429,100 km,chl,Mass Concentration of Total Phytoplankton expressed as Chlorophyll in Sea Water,kg m-3,2041-01-01T00:00:00Z,2050-12-01T00:00:00Z,992477351,crd-esgf-drc.ec.gc.ca,http://crd-esgf-drc.ec.gc.ca/thredds/fileServer/esgD_dataroot/AR6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp126/r7i1p1f1/Omon/chl/gn/v20190429/chl_Omon_CanESM5_ssp126_r7i1p1f1_gn_204101-205012.nc,hdl:21.14100/6f85b1c5-901d-370b-9998-79f37097d64e,hdl:21.14100/3633dba0-abf7-4c88-a0c1-c6f5a6499d6a
CMIP6.ScenarioMIP.CCCma.CanESM5.ssp126.r7i1p1f1.Omon.chl.gn.v20190429.chl_Omon_CanESM5_ssp126_r7i1p1f1_gn_205101-206012.nc|crd-esgf-drc.ec.gc.ca,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp126.r7i1p1f1.Omon.chl.gn.v20190429|crd-esgf-drc.ec.gc.ca,CMIP6,ScenarioMIP,CCCma,CanESM5,ssp126,r7i1p1f1,Omon,mon,gn,20190429,100 km,chl,Mass Concentration of Total Phytoplankton expressed as Chlorophyll in Sea Water,kg m-3,2051-01-01T00:00:00Z,2060-12-01T00:00:00Z,992241158,crd-esgf-drc.ec.gc.ca,http://crd-esgf-drc.ec.gc.ca/thredds/fileServer/esgD_dataroot/AR6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp126/r7i1p1f1/Omon/chl/gn/v20190429/chl_Omon_CanESM5_ssp126_r7i1p1f1_gn_205101-206012.nc,hdl:21.14100/6f85b1c5-901d-370b-9998-79f37097d64e,hdl:21.14100/6d1c31a3-5478-4443-805e-9a19cfe3f0c1
CMIP6.ScenarioMIP.CCCma.CanESM5.ssp126.r8i1p1f1.Omon.chl.gn.v20190429.chl_Omon_CanESM5_ssp126_r8i1p1f1_gn_204101-205012.nc|crd-esgf-drc.ec.gc.ca,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp126.r8i1p1f1.Omon.chl.gn.v20190429|crd-esgf-drc.ec.gc.ca,CMIP6,ScenarioMIP,CCCma,CanESM5,ssp126,r8i1p1f1,Omon,mon,gn,20190429,100 km,chl,Mass Concentration of Total Phytoplankton expressed as Chlorophyll in Sea Water,kg m-3,2041-01-01T00:00:00Z,2050-12-01T00:00:00Z,992924973,crd-esgf-drc.ec.gc.ca,http://crd-esgf-drc.ec.gc.ca/thredds/fileServer/esgD_dataroot/AR6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp126/r8i1p1f1/Omon/chl/gn/v20190429/chl_Omon_CanESM5_ssp126_r8i1p1f1_gn_204101-205012.nc,hdl:21.14100/3676c612-6f40-315c-8aaa-9173f82b360a,hdl:21.14100/a5a6557a-7b18-4fb9-9d55-e2bf619d5b67
CMIP6.ScenarioMIP.CCCma.CanESM5.ssp126.r8i1p1f1.Omon.chl.gn.v20190429.chl_Omon_CanESM5_ssp126_r8i1p1f1_gn_205101-206012.nc|crd-esgf-drc.ec.gc.ca,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp126.r8i1p1f1.Omon.chl.gn.v20190429|crd-esgf-drc.ec.gc.ca,CMIP6,ScenarioMIP,CCCma,CanESM5,ssp126,r8i1p1f1,Omon,mon,gn,20190429,100 km,chl,Mass Concentration of Total Phytoplankton expressed as Chlorophyll in Sea Water,kg m-3,2051-01-01T00:00:00Z,2060-12-01T00:00:00Z,992712358,crd-esgf-drc.ec.gc.ca,http://crd-esgf-drc.ec.gc.ca/thredds/fileServer/esgD_dataroot/AR6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp126/r8i1p1f1/Omon/chl/gn/v20190429/chl_Omon_CanESM5_ssp126_r8i1p1f1_gn_205101-206012.nc,hdl:21.14100/3676c612-6f40-315c-8aaa-9173f82b360a,hdl:21.14100/ac33acdf-696f-4f25-a8cc-49fe458162e1
CMIP6.ScenarioMIP.CCCma.CanESM5.ssp126.r5i1p1f1.Omon.chl.gn.v20190429.chl_Omon_CanESM5_ssp126_r5i1p1f1_gn_204101-205012.nc|crd-esgf-drc.ec.gc.ca,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp126.r5i1p1f1.Omon.chl.gn.v20190429|crd-esgf-drc.ec.gc.ca,CMIP6,ScenarioMIP,CCCma,CanESM5,ssp126,r5i1p1f1,Omon,mon,gn,20190429,100 km,chl,Mass Concentration of Total Phytoplankton expressed as Chlorophyll in Sea Water,kg m-3,2041-01-01T00:00:00Z,2050-12-01T00:00:00Z,993102523,crd-esgf-drc.ec.gc.ca,http://crd-esgf-drc.ec.gc.ca/thredds/fileServer/esgD_dataroot/AR6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp126/r5i1p1f1/Omon/chl/gn/v20190429/chl_Omon_CanESM5_ssp126_r5i1p1f1_gn_204101-205012.nc,hdl:21.14100/31a7cfaa-b209-39c6-92a6-6e9507ef26aa,hdl:21.14100/8ebf26c7-b164-4a37-b6f5-3c8afaa7c3b5
CMIP6.ScenarioMIP.CCCma.CanESM5.ssp126.r5i1p1f1.Omon.chl.gn.v20190429.chl_Omon_CanESM5_ssp126_r5i1p1f1_gn_205101-206012.nc|crd-esgf-drc.ec.gc.ca,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp126.r5i1p1f1.Omon.chl.gn.v20190429|crd-esgf-drc.ec.gc.ca,CMIP6,ScenarioMIP,CCCma,CanESM5,ssp126,r5i1p1f1,Omon,mon,gn,20190429,100 km,chl,Mass Concentration of Total Phytoplankton expressed as Chlorophyll in Sea Water,kg m-3,2051-01-01T00:00:00Z,2060-12-01T00:00:00Z,992120008,crd-esgf-drc.ec.gc.ca,http://crd-esgf-drc.ec.gc.ca/thredds/fileServer/esgD_dataroot/AR6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp126/r5i1p1f1/Omon/chl/gn/v20190429/chl_Omon_CanESM5_ssp126_r5i1p1f1_gn_205101-206012.nc,hdl:21.14100/31a7cfaa-b209-39c6-92a6-6e9507ef26aa,hdl:21.14100/119a93dd-3a8b-49d8-8227-77531125a341
CMIP6.ScenarioMIP.CCCma.CanESM5.ssp126.r4i1p1f1.Omon.chl.gn.v20190429.chl_Omon_CanESM5_ssp126_r4i1p1f1_gn_204101-205012.nc|crd-esgf-drc.ec.gc.ca,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp126.r4i1p1f1.Omon.chl.gn.v20190429|crd-esgf-drc.ec.gc.ca,CMIP6,ScenarioMIP,CCCma,CanESM5,ssp126,r4i1p1f1,Omon,mon,gn,20190429,100 km,chl,Mass Concentration of Total Phytoplankton expressed as Chlorophyll in Sea Water,kg m-3,2041-01-01T00:00:00Z,2050-12-01T00:00:00Z,992438591,crd-esgf-drc.ec.gc.ca,http://crd-esgf-drc.ec.gc.ca/thredds/fileServer/esgD_dataroot/AR6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp126/r4i1p1f1/Omon/chl/gn/v20190429/chl_Omon_CanESM5_ssp126_r4i1p1f1_gn_204101-205012.nc,hdl:21.14100/2724a4c6-1cdc-380d-b9be-b5ca9bdb3820,hdl:21.14100/571e15d1-f7b3-4aca-a827-bfd5b40ddf5f
CMIP6.ScenarioMIP.CCCma.CanESM5.ssp126.r4i1p1f1.Omon.chl.gn.v20190429.chl_Omon_CanESM5_ssp126_r4i1p1f1_gn_205101-206012.nc|crd-esgf-drc.ec.gc.ca,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp126.r4i1p1f1.Omon.chl.gn.v20190429|crd-esgf-drc.ec.gc.ca,CMIP6,ScenarioMIP,CCCma,CanESM5,ssp126,r4i1p1f1,Omon,mon,gn,20190429,100 km,chl,Mass Concentration of Total Phytoplankton expressed as Chlorophyll in Sea Water,kg m-3,2051-01-01T00:00:00Z,2060-12-01T00:00:00Z,992335688,crd-esgf-drc.ec.gc.ca,http://crd-esgf-drc.ec.gc.ca/thredds/fileServer/esgD_dataroot/AR6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp126/r4i1p1f1/Omon/chl/gn/v20190429/chl_Omon_CanESM5_ssp126_r4i1p1f1_gn_205101-206012.nc,hdl:21.14100/2724a4c6-1cdc-380d-b9be-b5ca9bdb3820,hdl:21.14100/e136efac-6153-4679-b139-5223bd7f9924
CMIP6.ScenarioMIP.CCCma.CanESM5.ssp370.r5i1p1f1.Omon.chl.gn.v20190429.chl_Omon_CanESM5_ssp370_r5i1p1f1_gn_204101-205012.nc|crd-esgf-drc.ec.gc.ca,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp370.r5i1p1f1.Omon.chl.gn.v20190429|crd-esgf-drc.ec.gc.ca,CMIP6,ScenarioMIP,CCCma,CanESM5,ssp370,r5i1p1f1,Omon,mon,gn,20190429,100 km,chl,Mass Concentration of Total Phytoplankton expressed as Chlorophyll in Sea Water,kg m-3,2041-01-01T00:00:00Z,2050-12-01T00:00:00Z,993091404,crd-esgf-drc.ec.gc.ca,http://crd-esgf-drc.ec.gc.ca/thredds/fileServer/esgD_dataroot/AR6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp370/r5i1p1f1/Omon/chl/gn/v20190429/chl_Omon_CanESM5_ssp370_r5i1p1f1_gn_204101-205012.nc,hdl:21.14100/a157d376-96b6-382b-a93e-0c58fd82ffee,hdl:21.14100/4fafbffa-a078-4a29-b548-3742cef74bea
CMIP6.ScenarioMIP.CCCma.CanESM5.ssp370.r5i1p1f1.Omon.chl.gn.v20190429.chl_Omon_CanESM5_ssp370_r5i1p1f1_gn_205101-206012.nc|crd-esgf-drc.ec.gc.ca,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp370.r5i1p1f1.Omon.chl.gn.v20190429|crd-esgf-drc.ec.gc.ca,CMIP6,ScenarioMIP,CCCma,CanESM5,ssp370,r5i1p1f1,Omon,mon,gn,20190429,100 km,chl,Mass Concentration of Total Phytoplankton expressed as Chlorophyll in Sea Water,kg m-3,2051-01-01T00:00:00Z,2060-12-01T00:00:00Z,992159713,crd-esgf-drc.ec.gc.ca,http://crd-esgf-drc.ec.gc.ca/thredds/fileServer/esgD_dataroot/AR6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp370/r5i1p1f1/Omon/chl/gn/v20190429/chl_Omon_CanESM5_ssp370_r5i1p1f1_gn_205101-206012.nc,hdl:21.14100/a157d376-96b6-382b-a93e-0c58fd82ffee,hdl:21.14100/14ec4e33-7cf2-4ec3-b253-df5af39dbdca
CMIP6.ScenarioMIP.CCCma.CanESM5.ssp370.r8i1p1f1.Omon.chl.gn.v20190429.chl_Omon_CanESM5_ssp370_r8i1p1f1_gn_204101-205012.nc|crd-esgf-drc.ec.gc.ca,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp370.r8i1p1f1.Omon.chl.gn.v20190429|crd-esgf-drc.ec.gc.ca,CMIP6,ScenarioMIP,CCCma,CanESM5,ssp370,r8i1p1f1,Omon,mon,gn,20190429,100 km,chl,Mass Concentration of Total Phytoplankton expressed as Chlorophyll in Sea Water,kg m-3,2041-01-01T00:00:00Z,2050-12-01T00:00:00Z,992705046,crd-esgf-drc.ec.gc.ca,http://crd-esgf-drc.ec.gc.ca/thredds/fileServer/esgD_dataroot/AR6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp370/r8i1p1f1/Omon/chl/gn/v20190429/chl_Omon_CanESM5_ssp370_r8i1p1f1_gn_204101-205012.nc,hdl:21.14100/f9c023a8-9f89-38cc-9a70-a9e3fa950268,hdl:21.14100/de819cb3-1f50-4a45-8e8e-7ee346cc15eb
CMIP6.ScenarioMIP.CCCma.CanESM5.ssp370.r8i1p1f1.Omon.chl.gn.v20190429.chl_Omon_CanESM5_ssp370_r8i1p1f1_gn_205101-206012.nc|crd-esgf-drc.ec.gc.ca,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp370.r8i1p1f1.Omon.chl.gn.v20190429|crd-esgf-drc.ec.gc.ca,CMIP6,ScenarioMIP,CCCma,CanESM5,ssp370,r8i1p1f1,Omon,mon,gn,20190429,100 km,chl,Mass Concentration of Total Phytoplankton expressed as Chlorophyll in Sea Water,kg m-3,2051-01-01T00:00:00Z,2060-12-01T00:00:00Z,992079100,crd-esgf-drc.ec.gc.ca,http://crd-esgf-drc.ec.gc.ca/thredds/fileServer/esgD_dataroot/AR6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp370/r8i1p1f1/Omon/chl/gn/v20190429/chl_Omon_CanESM5_ssp370_r8i1p1f1_gn_205101-206012.nc,hdl:21.14100/f9c023a8-9f89-38cc-9a70-a9e3fa950268,hdl:21.14100/6e07cf3d-472d-43af-bebf-9d3a9bed9801
CMIP6.ScenarioMIP.CCCma.CanESM5.ssp370.r6i1p1f1.Omon.chl.gn.v20190429.chl_Omon_CanESM5_ssp370_r6i1p1f1_gn_204101-205012.nc|crd-esgf-drc.ec.gc.ca,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp370.r6i1p1f1.Omon.chl.gn.v20190429|crd-esgf-drc.ec.gc.ca,CMIP6,ScenarioMIP,CCCma,CanESM5,ssp370,r6i1p1f1,Omon,mon,gn,20190429,100 km,chl,Mass Concentration of Total Phytoplankton expressed as Chlorophyll in Sea Water,kg m-3,2041-01-01T00:00:00Z,2050-12-01T00:00:00Z,992119016,crd-esgf-drc.ec.gc.ca,http://crd-esgf-drc.ec.gc.ca/thredds/fileServer/esgD_dataroot/AR6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp370/r6i1p1f1/Omon/chl/gn/v20190429/chl_Omon_CanESM5_ssp370_r6i1p1f1_gn_204101-205012.nc,hdl:21.14100/f8afcf9d-d025-3fdc-a01e-9de3468e18ae,hdl:21.14100/c4df6c92-18ca-4a68-8f05-11b4d4231482
CMIP6.ScenarioMIP.CCCma.CanESM5.ssp370.r6i1p1f1.Omon.chl.gn.v20190429.chl_Omon_CanESM5_ssp370_r6i1p1f1_gn_205101-206012.nc|crd-esgf-drc.ec.gc.ca,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp370.r6i1p1f1.Omon.chl.gn.v20190429|crd-esgf-drc.ec.gc.ca,CMIP6,ScenarioMIP,CCCma,CanESM5,ssp370,r6i1p1f1,Omon,mon,gn,20190429,100 km,chl,Mass Concentration of Total Phytoplankton expressed as Chlorophyll in Sea Water,kg m-3,2051-01-01T00:00:00Z,2060-12-01T00:00:00Z,991475505,crd-esgf-drc.ec.gc.ca,http://crd-esgf-drc.ec.gc.ca/thredds/fileServer/esgD_dataroot/AR6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp370/r6i1p1f1/Omon/chl/gn/v20190429/chl_Omon_CanESM5_ssp370_r6i1p1f1_gn_205101-206012.nc,hdl:21.14100/f8afcf9d-d025-3fdc-a01e-9de3468e18ae,hdl:21.14100/5bd0b84f-7a22-465a-af10-67b9c55c673f
CMIP6.ScenarioMIP.CCCma.CanESM5.ssp370.r9i1p1f1.Omon.chl.gn.v20190429.chl_Omon_CanESM5_ssp370_r9i1p1f1_gn_204101-205012.nc|crd-esgf-drc.ec.gc.ca,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp370.r9i1p1f1.Omon.chl.gn.v20190429|crd-esgf-drc.ec.gc.ca,CMIP6,ScenarioMIP,CCCma,CanESM5,ssp370,r9i1p1f1,Omon,mon,gn,20190429,100 km,chl,Mass Concentration of Total Phytoplankton expressed as Chlorophyll in Sea Water,kg m-3,2041-01-01T00:00:00Z,2050-12-01T00:00:00Z,992632542,crd-esgf-drc.ec.gc.ca,http://crd-esgf-drc.ec.gc.ca/thredds/fileServer/esgD_dataroot/AR6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp370/r9i1p1f1/Omon/chl/gn/v20190429/chl_Omon_CanESM5_ssp370_r9i1p1f1_gn_204101-205012.nc,hdl:21.14100/0ed9696a-03e4-30e1-8981-1b8f4967636e,hdl:21.14100/2ab0ad47-e470-4ce8-bbf6-07a90aea989b
CMIP6.ScenarioMIP.CCCma.CanESM5.ssp370.r9i1p1f1.Omon.chl.gn.v20190429.chl_Omon_CanESM5_ssp370_r9i1p1f1_gn_205101-206012.nc|crd-esgf-drc.ec.gc.ca,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp370.r9i1p1f1.Omon.chl.gn.v20190429|crd-esgf-drc.ec.gc.ca,CMIP6,ScenarioMIP,CCCma,CanESM5,ssp370,r9i1p1f1,Omon,mon,gn,20190429,100 km,chl,Mass Concentration of Total Phytoplankton expressed as Chlorophyll in Sea Water,kg m-3,2051-01-01T00:00:00Z,2060-12-01T00:00:00Z,991780147,crd-esgf-drc.ec.gc.ca,http://crd-esgf-drc.ec.gc.ca/thredds/fileServer/esgD_dataroot/AR6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp370/r9i1p1f1/Omon/chl/gn/v20190429/chl_Omon_CanESM5_ssp370_r9i1p1f1_gn_205101-206012.nc,hdl:21.14100/0ed9696a-03e4-30e1-8981-1b8f4967636e,hdl:21.14100/d66295b1-a38f-414e-9d58-043ab3192639
CMIP6.ScenarioMIP.CCCma.CanESM5.ssp245.r3i1p2f1.Omon.chl.gn.v20190429.chl_Omon_CanESM5_ssp245_r3i1p2f1_gn_204101-205012.nc|crd-esgf-drc.ec.gc.ca,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp245.r3i1p2f1.Omon.chl.gn.v20190429|crd-esgf-drc.ec.gc.ca,CMIP6,ScenarioMIP,CCCma,CanESM5,ssp245,r3i1p2f1,Omon,mon,gn,20190429,100 km,chl,Mass Concentration of Total Phytoplankton expressed as Chlorophyll in Sea Water,kg m-3,2041-01-01T00:00:00Z,2050-12-01T00:00:00Z,992822701,crd-esgf-drc.ec.gc.ca,http://crd-esgf-drc.ec.gc.ca/thredds/fileServer/esgD_dataroot/AR6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp245/r3i1p2f1/Omon/chl/gn/v20190429/chl_Omon_CanESM5_ssp245_r3i1p2f1_gn_204101-205012.nc,hdl:21.14100/ce7dc8b0-fdf8-373c-bba6-9344810641a0,hdl:21.14100/ab9ecbf3-7564-4fff-8af6-df8d470524a1
CMIP6.ScenarioMIP.CCCma.CanESM5.ssp245.r3i1p2f1.Omon.chl.gn.v20190429.chl_Omon_CanESM5_ssp245_r3i1p2f1_gn_205101-206012.nc|crd-esgf-drc.ec.gc.ca,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp245.r3i1p2f1.Omon.chl.gn.v20190429|crd-esgf-drc.ec.gc.ca,CMIP6,ScenarioMIP,CCCma,CanESM5,ssp245,r3i1p2f1,Omon,mon,gn,20190429,100 km,chl,Mass Concentration of Total Phytoplankton expressed as Chlorophyll in Sea Water,kg m-3,2051-01-01T00:00:00Z,2060-12-01T00:00:00Z,992176471,crd-esgf-drc.ec.gc.ca,http://crd-esgf-drc.ec.gc.ca/thredds/fileServer/esgD_dataroot/AR6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp245/r3i1p2f1/Omon/chl/gn/v20190429/chl_Omon_CanESM5_ssp245_r3i1p2f1_gn_205101-206012.nc,hdl:21.14100/ce7dc8b0-fdf8-373c-bba6-9344810641a0,hdl:21.14100/affde85b-f455-4f79-8982-302b750cc62a
CMIP6.ScenarioMIP.CCCma.CanESM5.ssp370.r2i1p2f1.Omon.chl.gn.v20190429.chl_Omon_CanESM5_ssp370_r2i1p2f1_gn_204101-205012.nc|crd-esgf-drc.ec.gc.ca,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp370.r2i1p2f1.Omon.chl.gn.v20190429|crd-esgf-drc.ec.gc.ca,CMIP6,ScenarioMIP,CCCma,CanESM5,ssp370,r2i1p2f1,Omon,mon,gn,20190429,100 km,chl,Mass Concentration of Total Phytoplankton expressed as Chlorophyll in Sea Water,kg m-3,2041-01-01T00:00:00Z,2050-12-01T00:00:00Z,993572177,crd-esgf-drc.ec.gc.ca,http://crd-esgf-drc.ec.gc.ca/thredds/fileServer/esgD_dataroot/AR6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp370/r2i1p2f1/Omon/chl/gn/v20190429/chl_Omon_CanESM5_ssp370_r2i1p2f1_gn_204101-205012.nc,hdl:21.14100/9ea09249-8a35-32ab-9856-6bc1021c113d,hdl:21.14100/be077a69-64eb-4d64-b53c-8eb8007521a5
CMIP6.ScenarioMIP.CCCma.CanESM5.ssp370.r2i1p2f1.Omon.chl.gn.v20190429.chl_Omon_CanESM5_ssp370_r2i1p2f1_gn_205101-206012.nc|crd-esgf-drc.ec.gc.ca,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp370.r2i1p2f1.Omon.chl.gn.v20190429|crd-esgf-drc.ec.gc.ca,CMIP6,ScenarioMIP,CCCma,CanESM5,ssp370,r2i1p2f1,Omon,mon,gn,20190429,100 km,chl,Mass Concentration of Total Phytoplankton expressed as Chlorophyll in Sea Water,kg m-3,2051-01-01T00:00:00Z,2060-12-01T00:00:00Z,992572367,crd-esgf-drc.ec.gc.ca,http://crd-esgf-drc.ec.gc.ca/thredds/fileServer/esgD_dataroot/AR6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp370/r2i1p2f1/Omon/chl/gn/v20190429/chl_Omon_CanESM5_ssp370_r2i1p2f1_gn_205101-206012.nc,hdl:21.14100/9ea09249-8a35-32ab-9856-6bc1021c113d,hdl:21.14100/a0b05fd2-bd41-4920-beb4-9f83d0a6a114
CMIP6.ScenarioMIP.CCCma.CanESM5.ssp126.r1i1p2f1.Omon.chl.gn.v20190429.chl_Omon_CanESM5_ssp126_r1i1p2f1_gn_204101-205012.nc|crd-esgf-drc.ec.gc.ca,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp126.r1i1p2f1.Omon.chl.gn.v20190429|crd-esgf-drc.ec.gc.ca,CMIP6,ScenarioMIP,CCCma,CanESM5,ssp126,r1i1p2f1,Omon,mon,gn,20190429,100 km,chl,Mass Concentration of Total Phytoplankton expressed as Chlorophyll in Sea Water,kg m-3,2041-01-01T00:00:00Z,2050-12-01T00:00:00Z,993350511,crd-esgf-drc.ec.gc.ca,http://crd-esgf-drc.ec.gc.ca/thredds/fileServer/esgD_dataroot/AR6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp126/r1i1p2f1/Omon/chl/gn/v20190429/chl_Omon_CanESM5_ssp126_r1i1p2f1_gn_204101-205012.nc,hdl:21.14100/07b6e309-757c-39c6-b161-771f4b4b0e2f,hdl:21.14100/0d68d456-021a-49f0-8637-6195d5a8b668
CMIP6.ScenarioMIP.CCCma.CanESM5.ssp126.r1i1p2f1.Omon.chl.gn.v20190429.chl_Omon_CanESM5_ssp126_r1i1p2f1_gn_205101-206012.nc|crd-esgf-drc.ec.gc.ca,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp126.r1i1p2f1.Omon.chl.gn.v20190429|crd-esgf-drc.ec.gc.ca,CMIP6,ScenarioMIP,CCCma,CanESM5,ssp126,r1i1p2f1,Omon,mon,gn,20190429,100 km,chl,Mass Concentration of Total Phytoplankton expressed as Chlorophyll in Sea Water,kg m-3,2051-01-01T00:00:00Z,2060-12-01T00:00:00Z,992568605,crd-esgf-drc.ec.gc.ca,http://crd-esgf-drc.ec.gc.ca/thredds/fileServer/esgD_dataroot/AR6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp126/r1i1p2f1/Omon/chl/gn/v20190429/chl_Omon_CanESM5_ssp126_r1i1p2f1_gn_205101-206012.nc,hdl:21.14100/07b6e309-757c-39c6-b161-771f4b4b0e2f,hdl:21.14100/13dca8f7-3fd8-417f-92f9-7a032d6a4038
CMIP6.ScenarioMIP.CCCma.CanESM5.ssp126.r4i1p2f1.Omon.chl.gn.v20190429.chl_Omon_CanESM5_ssp126_r4i1p2f1_gn_204101-205012.nc|crd-esgf-drc.ec.gc.ca,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp126.r4i1p2f1.Omon.chl.gn.v20190429|crd-esgf-drc.ec.gc.ca,CMIP6,ScenarioMIP,CCCma,CanESM5,ssp126,r4i1p2f1,Omon,mon,gn,20190429,100 km,chl,Mass Concentration of Total Phytoplankton expressed as Chlorophyll in Sea Water,kg m-3,2041-01-01T00:00:00Z,2050-12-01T00:00:00Z,993336521,crd-esgf-drc.ec.gc.ca,http://crd-esgf-drc.ec.gc.ca/thredds/fileServer/esgD_dataroot/AR6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp126/r4i1p2f1/Omon/chl/gn/v20190429/chl_Omon_CanESM5_ssp126_r4i1p2f1_gn_204101-205012.nc,hdl:21.14100/06fb2c7b-2a1b-31e1-9a3d-ff199bccab7d,hdl:21.14100/c836a309-026e-40b7-9365-b9cfddddd6f6
CMIP6.ScenarioMIP.CCCma.CanESM5.ssp126.r4i1p2f1.Omon.chl.gn.v20190429.chl_Omon_CanESM5_ssp126_r4i1p2f1_gn_205101-206012.nc|crd-esgf-drc.ec.gc.ca,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp126.r4i1p2f1.Omon.chl.gn.v20190429|crd-esgf-drc.ec.gc.ca,CMIP6,ScenarioMIP,CCCma,CanESM5,ssp126,r4i1p2f1,Omon,mon,gn,20190429,100 km,chl,Mass Concentration of Total Phytoplankton expressed as Chlorophyll in Sea Water,kg m-3,2051-01-01T00:00:00Z,2060-12-01T00:00:00Z,993156028,crd-esgf-drc.ec.gc.ca,http://crd-esgf-drc.ec.gc.ca/thredds/fileServer/esgD_dataroot/AR6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp126/r4i1p2f1/Omon/chl/gn/v20190429/chl_Omon_CanESM5_ssp126_r4i1p2f1_gn_205101-206012.nc,hdl:21.14100/06fb2c7b-2a1b-31e1-9a3d-ff199bccab7d,hdl:21.14100/4d4c7c76-dab7-411c-ab82-c76a819fc7db
